customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7489-GNVDE,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),44.18,1767.2,Yes
5349-MOTEO,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,98.54,6700.72,No
7135-QPYBK,Male,0,No,No,23,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,No internet service,One year,No,Mailed check,59.24,1362.52,No
6146-HZTQW,Male,0,Yes,Yes,57,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.57,3680.49,No
2613-MOTEO,Female,1,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,81.17,2516.27,Yes
6501-HZTQW,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,42.65,2132.5,No
5881-VHVEG,Female,0,Yes,No,16,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,101.23,1619.68,No
5708-MOTEO,Female,0,No,Yes,3,No,No,Fiber optic,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),30.56,91.68,Yes
6725-QPYBK,Male,0,No,No,63,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),89.94,5666.22,Yes
4271-VHVEG,Male,1,Yes,Yes,9,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,111.01,999.09,No
4151-GNVDE,Male,0,Yes,Yes,40,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),46.85,1874.0,Yes
6561-GNVDE,Male,0,Yes,No,50,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,One year,No,Electronic check,83.22,4161.0,No
3809-QPYBK,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,52.29,3712.59,No
1973-VHVEG,Male,0,No,No,57,No,No,No,No internet service,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),102.99,5870.43,No
3107-MOTEO,Male,0,Yes,Yes,44,Yes,No phone service,No,Yes,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),40.08,1763.52,No
1829-HZTQW,Male,1,Yes,No,19,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,No,Mailed check,100.14,1902.66,Yes
7651-QPYBK,Male,0,Yes,No,22,Yes,No phone service,No,No internet service,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),101.33,2229.26,No
2699-HZTQW,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.1,3490.2,No
2208-GNVDE,Male,0,No,No,64,No,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.86,1527.04,No
2880-QPYBK,Male,0,Yes,No,55,No,No,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),33.59,1847.45,Yes
8702-VHVEG,Female,0,No,Yes,65,No,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,114.48,7441.2,Yes
2855-QPYBK,Male,0,No,Yes,11,No,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),49.33,542.63,No
1024-HZTQW,Female,0,Yes,No,57,No,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,91.63,5222.91,No
8463-MOTEO,Female,0,Yes,Yes,30,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),64.65,1939.5,No
3787-VHVEG,Female,0,No,No,71,No,Yes,No,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),24.64,1749.44,No
9910-GNVDE,Female,0,Yes,Yes,14,No,No phone service,No,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),36.95,517.3,No
8478-QPYBK,Female,1,No,No,33,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.8,950.4,Yes
2214-VHVEG,Male,0,Yes,No,57,No,Yes,No,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,28.59,1629.63,No
5668-MOTEO,Female,0,No,Yes,22,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,85.85,1888.7,Yes
2068-GNVDE,Female,0,Yes,No,29,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.16,1164.64,No
4962-QPYBK,Female,0,No,No,30,No,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,38.75,1162.5,No
4236-HZTQW,Female,0,No,No,10,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,88.8,888.0,No
5382-VHVEG,Male,0,No,Yes,64,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),38.9,2489.6,No
9878-GNVDE,Male,1,Yes,Yes,0,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No,Two year,No,Electronic check,25.93,25.93,No
9826-GNVDE,Male,0,No,Yes,60,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),101.96,6117.6,No
7115-HZTQW,Male,0,Yes,Yes,36,No,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,92.73,3338.28,No
5623-MOTEO,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),112.75,4171.75,Yes
1153-VHVEG,Male,0,Yes,Yes,26,No,No phone service,No,No internet service,Yes,No internet service,No,Yes,No,One year,No,Electronic check,94.09,2446.34,No
3685-HZTQW,Female,0,Yes,Yes,56,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,58.55,3278.8,No
7361-GNVDE,Male,0,No,Yes,64,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),50.99,3263.36,No
9302-VHVEG,Male,0,No,Yes,61,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),44.84,2735.24,No
6292-QPYBK,Male,0,Yes,No,52,No,No phone service,No,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),27.39,1424.28,No
2678-QPYBK,Female,1,No,No,43,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,44.78,1925.54,No
2722-HZTQW,Male,0,No,No,65,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),87.33,5676.45,No
7466-HZTQW,Male,0,Yes,Yes,40,No,Yes,No,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,115.2,4608.0,No
4777-GNVDE,Male,0,No,No,38,No,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),92.76,3524.88,No
6395-HZTQW,Female,0,Yes,No,64,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No,One year,No,Mailed check,89.38,5720.32,Yes
5249-GNVDE,Female,0,Yes,No,28,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.55,1443.4,Yes
3994-MOTEO,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),87.81,2722.11,No
1503-VHVEG,Male,0,No,No,26,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.77,2776.02,No
7307-VHVEG,Female,0,Yes,Yes,63,No,No,No,Yes,No,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),97.55,6145.65,No
5036-GNVDE,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,28.6,686.4,Yes
3793-MOTEO,Female,0,Yes,Yes,37,No,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,75.12,2779.44,No
1245-VHVEG,Male,1,Yes,Yes,58,Yes,No,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),78.91,4576.78,Yes
8140-GNVDE,Female,0,Yes,No,72,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,106.49,7667.28,No
9573-HZTQW,Female,0,No,Yes,55,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Electronic check,78.27,4304.85,No
2901-VHVEG,Male,0,No,No,34,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,38.47,1307.98,No
4997-HZTQW,Female,0,No,Yes,50,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,66.09,3304.5,No
2218-VHVEG,Male,0,No,No,5,No,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),41.92,209.6,No
3696-QPYBK,Male,0,No,No,51,No,Yes,No,No internet service,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,91.92,4687.92,No
4612-HZTQW,Male,0,Yes,Yes,65,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,50.94,3311.1,No
4021-GNVDE,Male,0,Yes,Yes,70,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),26.9,1883.0,Yes
4949-GNVDE,Female,0,No,Yes,67,No,Yes,No,No,No internet service,Yes,No internet service,No,No,Two year,No,Credit card (automatic),78.84,5282.28,No
3121-VHVEG,Female,1,No,No,0,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,33.89,33.89,Yes
8211-MOTEO,Male,0,Yes,Yes,37,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,30.77,1138.49,No
3156-QPYBK,Female,0,Yes,Yes,8,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.41,819.28,No
1540-QPYBK,Female,0,Yes,No,69,No,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,65.38,4511.22,Yes
3203-VHVEG,Male,1,Yes,No,64,No,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,49.95,3196.8,No
5170-MOTEO,Female,0,Yes,No,29,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,67.8,1966.2,Yes
7454-VHVEG,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),21.71,759.85,No
9950-HZTQW,Male,1,No,No,29,No,Yes,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),83.52,2422.08,No
1857-MOTEO,Male,0,Yes,Yes,3,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),77.95,233.85,No
7843-VHVEG,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),83.15,1496.7,No
1907-VHVEG,Female,1,Yes,No,38,No,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),37.66,1431.08,No
9169-QPYBK,Male,0,No,Yes,69,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),54.84,3783.96,No
2940-VHVEG,Female,0,No,No,37,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),21.9,810.3,Yes
1418-VHVEG,Male,0,Yes,No,43,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),104.28,4484.04,No
7373-MOTEO,Female,0,Yes,No,27,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),107.3,2897.1,No
3775-VHVEG,Female,0,Yes,No,8,No,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),119.6,956.8,Yes
8392-GNVDE,Male,0,No,No,14,No,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,67.07,938.98,No
3571-GNVDE,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),113.19,7696.92,Yes
3239-HZTQW,Male,1,Yes,Yes,56,No,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,Yes,Mailed check,39.14,2191.84,Yes
9531-GNVDE,Female,0,Yes,Yes,36,No,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),95.51,3438.36,No
2347-MOTEO,Female,0,No,Yes,71,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,21.5,1526.5,No
1170-VHVEG,Male,0,No,No,50,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),49.15,2457.5,No
5184-HZTQW,Female,0,Yes,Yes,23,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.12,991.76,No
5255-VHVEG,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),36.14,252.98,No
6594-MOTEO,Male,1,Yes,Yes,13,No,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),41.18,535.34,Yes
9673-VHVEG,Male,0,No,Yes,5,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),67.78,338.9,No
9654-VHVEG,Female,1,Yes,No,15,No,No phone service,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,79.55,1193.25,No
4145-VHVEG,Male,0,Yes,No,11,No,No,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),109.1,1200.1,Yes
3678-HZTQW,Female,0,No,No,41,Yes,No,DSL,No,No,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),33.3,1365.3,No
2076-QPYBK,Male,0,Yes,No,11,No,Yes,No,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer (automatic),91.32,1004.52,Yes
6799-MOTEO,Female,0,Yes,No,64,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,101.74,6511.36,No
4910-HZTQW,Female,1,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,No,Mailed check,59.76,179.28,No
2999-VHVEG,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,55.01,2970.54,Yes
6296-VHVEG,Male,0,Yes,Yes,49,No,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,92.61,4537.89,Yes
9642-QPYBK,Female,0,Yes,Yes,63,No,Yes,No,No,No internet service,No,No,Yes,No,Two year,Yes,Mailed check,106.99,6740.37,Yes
8186-MOTEO,Male,0,Yes,No,50,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,105.43,5271.5,Yes
7546-MOTEO,Female,0,Yes,No,44,No,No phone service,DSL,Yes,No,No internet service,Yes,No,Yes,One year,No,Electronic check,102.19,4496.36,No
9780-VHVEG,Male,0,No,Yes,65,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,100.8,6552.0,No
9107-HZTQW,Female,0,Yes,No,40,No,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,31.7,1268.0,No
6590-GNVDE,Male,1,No,No,18,No,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,72.86,1311.48,Yes
9216-VHVEG,Female,0,Yes,No,15,No,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,57.72,865.8,Yes
6240-VHVEG,Male,0,No,Yes,17,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),107.06,1820.02,No
4774-VHVEG,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,41.22,2555.64,No
6160-GNVDE,Male,0,No,No,68,No,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),87.16,5926.88,Yes
3955-VHVEG,Female,1,No,Yes,1,Yes,No,No,No internet service,No,No internet service,No,No,No,One year,No,Credit card (automatic),56.97,56.97,Yes
4987-HZTQW,Male,1,No,Yes,71,No,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),27.7,1966.7,No
3690-GNVDE,Female,0,Yes,No,63,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,32.52,2048.76,Yes
9311-GNVDE,Female,0,No,Yes,3,No,No,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,108.12,324.36,No
8277-GNVDE,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,94.38,4907.76,No
2373-QPYBK,Male,0,Yes,No,9,No,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,113.79,1024.11,No
2723-QPYBK,Female,0,Yes,Yes,47,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Mailed check,77.34,3634.98,No
6872-MOTEO,Male,0,No,No,20,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,67.27,1345.4,No
4504-HZTQW,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,46.23,508.53,No
6935-GNVDE,Female,0,No,Yes,23,No,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,65.94,1516.62,No
7233-GNVDE,Female,0,Yes,No,42,No,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,37.94,1593.48,No
7649-MOTEO,Female,0,Yes,No,70,No,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,81.96,5737.2,No
3934-VHVEG,Male,0,No,Yes,23,Yes,No,No,No,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,36.56,840.88,No
6399-VHVEG,Male,0,Yes,No,30,No,No,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),100.0,3000.0,Yes
1650-GNVDE,Female,0,No,No,30,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),34.96,1048.8,No
4769-HZTQW,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),97.8,391.2,No
1820-MOTEO,Male,0,No,No,55,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,No,Mailed check,90.93,5001.15,No
9397-MOTEO,Female,0,Yes,No,34,Yes,No,No,Yes,No,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),112.66,3830.44,Yes
3906-GNVDE,Female,0,No,No,3,No,Yes,No,No internet service,Yes,No internet service,Yes,No,No,One year,No,Credit card (automatic),106.29,318.87,Yes
4920-QPYBK,Male,0,No,No,16,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),56.99,911.84,No
8434-MOTEO,Female,0,Yes,Yes,17,No,Yes,No,No internet service,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),79.91,1358.47,No
4565-HZTQW,Female,0,No,No,37,No,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,106.54,3941.98,No
4264-MOTEO,Female,0,Yes,Yes,25,No,Yes,No,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),23.03,575.75,No
5357-MOTEO,Female,0,Yes,Yes,44,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,68.94,3033.36,No
1286-VHVEG,Male,0,Yes,Yes,30,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,117.7,3531.0,Yes
5595-VHVEG,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,56.64,2888.64,No
5641-VHVEG,Male,1,No,Yes,37,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,93.81,3470.97,No
7820-QPYBK,Female,0,No,Yes,55,No,No phone service,No,No,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),94.37,5190.35,Yes
2884-VHVEG,Female,0,No,No,48,No,Yes,No,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),101.8,4886.4,No
9623-HZTQW,Female,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,84.25,4718.0,No
9135-MOTEO,Male,0,Yes,No,37,No,No phone service,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,62.84,2325.08,Yes
5322-MOTEO,Male,0,No,No,56,No,No,No,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,44.13,2471.28,No
9178-MOTEO,Male,0,No,Yes,58,No,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),87.79,5091.82,Yes
6111-QPYBK,Female,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,No,Mailed check,91.94,91.94,No
5205-HZTQW,Male,0,No,Yes,34,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Mailed check,53.71,1826.14,Yes
6950-MOTEO,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,28.04,1654.36,Yes
4572-QPYBK,Male,0,No,No,69,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,73.62,5079.78,No
3633-MOTEO,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Electronic check,90.57,1720.83,Yes
1149-MOTEO,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,116.36,2792.64,Yes
9459-MOTEO,Female,1,Yes,No,2,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),52.4,104.8,No
7387-HZTQW,Female,0,No,Yes,54,No,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),119.6,6458.4,Yes
1682-GNVDE,Female,0,Yes,No,20,No,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),88.6,1772.0,No
9049-MOTEO,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),90.01,6120.68,No
6547-VHVEG,Male,0,Yes,Yes,56,No,No phone service,DSL,No,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),56.75,3178.0,No
4975-MOTEO,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,88.21,3351.98,No
3315-GNVDE,Male,0,Yes,Yes,23,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,56.07,1289.61,No
8595-GNVDE,Male,0,No,No,61,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,81.9,4995.9,No
8407-HZTQW,Female,0,Yes,No,24,No,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,45.31,1087.44,No
6523-VHVEG,Female,0,Yes,No,70,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.11,4977.7,Yes
1442-MOTEO,Male,0,Yes,No,64,No,Yes,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,83.93,5371.52,Yes
4712-QPYBK,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),53.05,2334.2,No
6330-GNVDE,Male,0,No,Yes,38,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),92.68,3521.84,Yes
6967-GNVDE,Male,0,Yes,No,48,No,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),109.77,5268.96,No
6435-VHVEG,Male,0,No,Yes,68,No,Yes,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.67,6573.56,No
7929-GNVDE,Male,0,Yes,No,7,No,No phone service,No,No internet service,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,25.67,179.69,Yes
3976-HZTQW,Female,0,No,Yes,37,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,115.12,4259.44,No
2523-MOTEO,Female,0,No,No,42,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),81.46,3421.32,No
1984-MOTEO,Female,0,Yes,No,1,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,30.01,30.01,No
7503-VHVEG,Male,0,No,Yes,35,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.46,1101.1,No
9643-MOTEO,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,110.55,6411.9,No
8754-VHVEG,Male,0,Yes,Yes,31,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No,No,One year,No,Mailed check,21.5,666.5,No
